key,name,dataset,published_in,observed_in,latitude,longitude,date,rank,observer,license,kingdom,phylum,class,order,family,genus,species
2864602236,Marmota monax,iNaturalist research-grade observations,US,CA,45.40818,-73.939492,2020-09-13T18:55:09.0,SPECIES,cat_daley,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864626728,Marmota monax,iNaturalist research-grade observations,US,CA,45.511903,-73.579934,2020-09-11T14:32:01.0,SPECIES,Yujin Jang,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864654215,Marmota monax,iNaturalist research-grade observations,US,CA,45.399672,-78.99923,2020-09-12T16:56:38.0,SPECIES,dianeh913,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864710996,Marmota monax,iNaturalist research-grade observations,US,CA,44.435893,-77.345944,2020-09-16T16:45:00.0,SPECIES,Joe Bartok,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864715390,Marmota monax,iNaturalist research-grade observations,US,CA,45.467921,-73.863577,2020-09-05T00:00:00.0,SPECIES,emilysivilla,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864726715,Marmota monax,iNaturalist research-grade observations,US,CA,47.074807,-70.909013,2020-09-15T16:39:00.0,SPECIES,Philippe Hénault,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864798634,Marmota monax,iNaturalist research-grade observations,US,CA,45.396687,-75.761183,2020-09-14T15:53:27.0,SPECIES,dickcannings,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864830848,Marmota monax,iNaturalist research-grade observations,US,CA,45.349832,-75.822622,2020-09-16T11:33:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2864833064,Marmota monax,iNaturalist research-grade observations,US,CA,45.439163,-73.290246,2020-09-09T19:13:00.0,SPECIES,ornitholarocque,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868091860,Marmota monax,iNaturalist research-grade observations,US,CA,45.393683,-75.512209,2020-09-19T19:30:00.0,SPECIES,scienceisdone720,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868098673,Marmota monax,iNaturalist research-grade observations,US,CA,44.3875,-66.060858,2020-09-18T11:57:09.0,SPECIES,eltea,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868100005,Marmota monax,iNaturalist research-grade observations,US,CA,45.502422,-73.567256,2020-09-19T18:10:51.0,SPECIES,Jessie Ye,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868149795,Marmota monax,iNaturalist research-grade observations,US,CA,45.630834,-73.574631,2020-09-18T13:37:51.0,SPECIES,alexfurlano,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868195972,Marmota monax,iNaturalist research-grade observations,US,CA,45.390225,-73.49181,2020-09-24T08:33:26.0,SPECIES,edducharme,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868239468,Marmota monax,iNaturalist research-grade observations,US,CA,45.500038,-75.499808,2020-09-22T14:36:00.0,SPECIES,jonathan_mack,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868247242,Marmota monax,iNaturalist research-grade observations,US,CA,45.38386,-75.699343,2020-09-20T20:41:38.0,SPECIES,rosebud01,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868247910,Marmota monax,iNaturalist research-grade observations,US,CA,45.450891,-75.723175,2020-09-16T16:45:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868259885,Marmota monax,iNaturalist research-grade observations,US,CA,46.540346,-72.754547,2020-09-07T11:26:10.0,SPECIES,jsaguez,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868266802,Marmota monax,iNaturalist research-grade observations,US,CA,45.502422,-73.567256,2020-09-24T17:52:31.0,SPECIES,Jessie Ye,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868306665,Marmota monax,iNaturalist research-grade observations,US,CA,45.384453,-73.768031,2020-09-22T14:17:53.0,SPECIES,meganfranz1014,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868309705,Marmota monax,iNaturalist research-grade observations,US,CA,45.419861,-74.004638,2020-09-18T13:50:20.0,SPECIES,Elissa,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868312756,Marmota monax,iNaturalist research-grade observations,US,CA,45.434777,-73.476858,2020-09-22T15:18:07.0,SPECIES,leataill,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2868396945,Marmota monax,iNaturalist research-grade observations,US,CA,45.30917,-75.898683,2020-09-20T14:39:44.0,SPECIES,jamorg,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2873736788,Marmota monax,iNaturalist research-grade observations,US,CA,45.441347,-73.688585,2020-09-25T19:02:00.0,SPECIES,jamiemadden,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2873750942,Marmota monax,iNaturalist research-grade observations,US,CA,45.517075,-73.528137,2020-09-23T08:07:01.0,SPECIES,jahillyard,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2873777986,Marmota monax,iNaturalist research-grade observations,US,CA,48.771685,-69.94415,2020-09-27T22:06:39.0,SPECIES,salmaf,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2873918596,Marmota monax,iNaturalist research-grade observations,US,CA,45.380923,-63.237864,2020-09-26T14:47:00.0,SPECIES,rosshall,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2874031994,Marmota monax,iNaturalist research-grade observations,US,CA,45.405628,-73.939914,2020-09-29T18:00:18.0,SPECIES,audrakruszewski,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2874039321,Marmota monax,iNaturalist research-grade observations,US,CA,45.441347,-73.688585,2020-09-25T11:30:00.0,SPECIES,jamiemadden,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2984511006,Marmota monax,iNaturalist research-grade observations,US,CA,45.5042,-73.502588,2020-09-20T13:17:34.0,SPECIES,olga_subotyak,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2992705672,Marmota monax,iNaturalist research-grade observations,US,US,44.311525,-72.564345,2020-09-17T12:35:00.0,SPECIES,jenniferlorden,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
3097103564,Marmota monax,iNaturalist research-grade observations,US,CA,47.442406,-70.504084,2020-09-21T12:57:00.0,SPECIES,Robert Allie,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
3418862979,Marmota monax,,AT,CA,45.277585,-66.064241,2020-09-01T00:00:00.0,SPECIES,,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
3418865785,Marmota monax,,AT,CA,45.482577,-73.382277,2020-09-22T00:00:00.0,SPECIES,,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
3418868468,Marmota monax,,AT,CA,45.341926,-73.712977,2020-09-12T00:00:00.0,SPECIES,,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
3418868490,Marmota monax,,AT,CA,46.259805,-72.031835,2020-09-12T00:00:00.0,SPECIES,,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2883013837,Marmota monax,iNaturalist research-grade observations,US,CA,45.405558,-73.939995,2020-10-02T15:56:26.0,SPECIES,mathildelefvert,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2883156584,Marmota monax,iNaturalist research-grade observations,US,CA,45.405372,-73.939895,2020-10-02T19:56:10.0,SPECIES,audrakruszewski,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2883185423,Marmota monax,iNaturalist research-grade observations,US,CA,45.54832,-73.486857,2020-10-05T16:02:01.0,SPECIES,jackson_rivest,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2883228383,Marmota monax,iNaturalist research-grade observations,US,CA,45.504543,-73.58862,2020-10-03T16:25:55.0,SPECIES,helensalek,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2898348701,Marmota monax,iNaturalist research-grade observations,US,CA,45.463301,-75.625426,2020-10-07T13:40:52.0,SPECIES,Roxana,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2901529907,Marmota monax,iNaturalist research-grade observations,US,CA,45.484039,-73.504264,2020-10-08T22:09:00.0,SPECIES,kgils,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2963830021,Marmota monax,iNaturalist research-grade observations,US,CA,45.408842,-75.756253,2020-10-27T16:37:33.0,SPECIES,Joseph Petch,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2984539851,Marmota monax,iNaturalist research-grade observations,US,CA,44.346671,-78.29187,2020-10-06T16:52:17.0,SPECIES,martymouse,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2988288904,Marmota monax,iNaturalist research-grade observations,US,CA,45.536811,-75.278798,2020-11-13T13:57:34.0,SPECIES,absoluteace,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2988295263,Marmota monax,iNaturalist research-grade observations,US,CA,45.380381,-73.505053,2020-11-16T18:54:34.0,SPECIES,ameliabeaudry,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2988497195,Marmota monax,iNaturalist research-grade observations,US,CA,45.830525,-76.451072,2020-11-10T18:02:00.0,SPECIES,emily_becker,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2988568162,Marmota monax,iNaturalist research-grade observations,US,CA,45.574516,-73.426666,2020-11-15T20:15:22.0,SPECIES,felixbau,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2992677958,Marmota monax,iNaturalist research-grade observations,US,CA,45.824013,-76.514904,2020-11-25T18:13:00.0,SPECIES,emily_becker,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2028494817,Marmota monax,iNaturalist research-grade observations,US,CA,45.87461,-66.59045,2019-03-18T00:00:00.0,SPECIES,scott_makepeace,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2235486455,Marmota monax,iNaturalist research-grade observations,US,CA,45.179192,-75.820957,2019-03-29T08:43:00.0,SPECIES,Peter Blancher,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236259735,Marmota monax,iNaturalist research-grade observations,US,CA,45.96537,-66.6848,2019-03-28T00:00:00.0,SPECIES,scott_makepeace,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2235536249,Marmota monax,iNaturalist research-grade observations,US,CA,44.236837,-76.438602,2019-04-02T15:28:58.0,SPECIES,Martin Roncetti,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2235554600,Marmota monax,iNaturalist research-grade observations,US,CA,44.659478,-65.758388,2019-04-03T14:21:00.0,SPECIES,Eric Knopf,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236217501,Marmota monax,iNaturalist research-grade observations,US,US,44.508602,-73.231319,2019-04-05T09:21:03.0,SPECIES,Winooski Valley Park District,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236246294,Marmota monax,iNaturalist research-grade observations,US,US,44.590467,-72.790337,2019-04-07T14:15:21.0,SPECIES,vankat,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236281858,Marmota monax,iNaturalist research-grade observations,US,CA,44.358549,-78.287658,2019-04-10T12:10:06.0,SPECIES,Jacob Bowman,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236291276,Marmota monax,iNaturalist research-grade observations,US,CA,44.474667,-79.718482,2019-04-11T12:38:00.0,SPECIES,Natalie,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236854433,Marmota monax,iNaturalist research-grade observations,US,CA,45.510345,-73.58365,2019-04-11T14:28:37.0,SPECIES,Liam Ragan,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236865876,Marmota monax,iNaturalist research-grade observations,US,US,44.498633,-73.16953,2019-04-13T15:34:00.0,SPECIES,Shirley Zundell,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236884294,Marmota monax,iNaturalist research-grade observations,US,US,44.06717,-69.694405,2019-04-13T17:04:04.0,SPECIES,mikenamanda,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236905498,Marmota monax,iNaturalist research-grade observations,US,CA,44.481038,-77.304408,2019-04-16T14:06:00.0,SPECIES,Joe Bartok,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2236912867,Marmota monax,iNaturalist research-grade observations,US,CA,45.385997,-75.707001,2019-04-17T08:30:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237433035,Marmota monax,iNaturalist research-grade observations,US,CA,45.364152,-75.87956,2019-04-17T16:22:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237442629,Marmota monax,iNaturalist research-grade observations,US,CA,45.387991,-75.696015,2019-04-16T11:43:00.0,SPECIES,Serguei Ponomarenko,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237452515,Marmota monax,iNaturalist research-grade observations,US,US,44.299404,-72.516778,2019-04-19T07:43:15.0,SPECIES,Charlie Hohn,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237466871,Marmota monax,iNaturalist research-grade observations,US,CA,45.447049,-75.651528,2019-04-21T09:03:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237468585,Marmota monax,iNaturalist research-grade observations,US,CA,45.44598,-75.651227,2019-04-21T07:59:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237468980,Marmota monax,iNaturalist research-grade observations,US,CA,45.446522,-75.651206,2019-04-21T08:49:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237472950,Marmota monax,iNaturalist research-grade observations,US,CA,45.507227,-73.706187,2019-04-21T15:15:00.0,SPECIES,Timothée Poisot,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237477318,Marmota monax,iNaturalist research-grade observations,US,US,44.91224,-72.719356,2019-04-21T15:07:00.0,SPECIES,Charlotte Bill,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237492292,Marmota monax,iNaturalist research-grade observations,US,CA,45.447682,-75.652521,2019-04-22T13:31:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237492598,Marmota monax,iNaturalist research-grade observations,US,CA,45.447161,-75.65171,2019-04-22T12:03:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237493745,Marmota monax,iNaturalist research-grade observations,US,US,44.482623,-73.11519,2019-04-19T14:54:00.0,SPECIES,Shirley Zundell,http://creativecommons.org/licenses/by/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237502337,Marmota monax,iNaturalist research-grade observations,US,CA,44.484014,-77.297499,2019-04-23T11:18:00.0,SPECIES,Joe Bartok,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237506796,Marmota monax,iNaturalist research-grade observations,US,CA,45.502867,-73.604411,2019-04-22T18:04:00.0,SPECIES,Liam Ragan,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237517773,Marmota monax,iNaturalist research-grade observations,US,CA,44.771944,-63.5725,2019-04-24T12:49:00.0,SPECIES,mkkennedy,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2237518467,Marmota monax,iNaturalist research-grade observations,US,CA,44.944201,-63.310976,2019-04-24T16:27:20.0,SPECIES,joljonava,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238794862,Marmota monax,iNaturalist research-grade observations,US,US,44.474211,-73.185916,2019-04-25T16:44:00.0,SPECIES,Kyle Tansley,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238820647,Marmota monax,iNaturalist research-grade observations,US,CA,45.505672,-73.581795,2019-04-20T15:13:09.0,SPECIES,ptodd,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238917370,Marmota monax,iNaturalist research-grade observations,US,CA,45.02054,-74.769336,2019-04-28T00:00:00.0,SPECIES,Ross Dobson,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238924091,Marmota monax,iNaturalist research-grade observations,US,CA,45.448004,-75.655143,2019-04-28T13:25:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238924902,Marmota monax,iNaturalist research-grade observations,US,CA,45.447387,-75.651581,2019-04-28T13:17:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238926843,Marmota monax,iNaturalist research-grade observations,US,CA,45.447462,-75.661924,2019-04-28T13:56:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238931037,Marmota monax,iNaturalist research-grade observations,US,CA,45.505489,-73.581673,2019-04-20T15:12:58.0,SPECIES,Jared Martin,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238957795,Marmota monax,iNaturalist research-grade observations,US,CA,44.289463,-78.302308,2019-04-29T13:03:12.0,SPECIES,scoombes,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238971389,Marmota monax,iNaturalist research-grade observations,US,CA,45.447098,-75.651785,2019-04-29T15:43:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238974163,Marmota monax,iNaturalist research-grade observations,US,CA,45.447161,-75.651945,2019-04-29T14:15:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2238983258,Marmota monax,iNaturalist research-grade observations,US,CA,45.501315,-73.592553,2019-04-29T12:33:04.0,SPECIES,oltriara,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2239011674,Marmota monax,iNaturalist research-grade observations,US,CA,45.447545,-75.662341,2019-04-30T14:44:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2239012669,Marmota monax,iNaturalist research-grade observations,US,CA,45.448322,-75.655402,2019-04-30T14:27:00.0,SPECIES,Mike Leveille,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2239054867,Marmota monax,iNaturalist research-grade observations,US,CA,45.286715,-72.475752,2019-04-30T13:43:00.0,SPECIES,Wendy Conn,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2242786600,Marmota monax,iNaturalist research-grade observations,US,CA,45.034421,-63.156883,2019-04-29T16:59:39.0,SPECIES,ajplmama,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2242791957,Marmota monax,iNaturalist research-grade observations,US,CA,44.91164,-63.578323,2019-04-29T17:34:00.0,SPECIES,erica_head,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2242806665,Marmota monax,iNaturalist research-grade observations,US,US,44.80592,-72.278061,2019-04-30T14:20:28.0,SPECIES,smayne11,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2242856412,Marmota monax,iNaturalist research-grade observations,US,CA,45.372685,-75.697206,2019-04-29T14:13:57.0,SPECIES,kgibson,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2242859747,Marmota monax,iNaturalist research-grade observations,US,US,44.822431,-68.727088,2019-04-29T00:08:00.0,SPECIES,gmartha,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2242864429,Marmota monax,iNaturalist research-grade observations,US,CA,45.365961,-75.888229,2019-04-27T17:29:00.0,SPECIES,jaliya,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2251915640,Marmota monax,iNaturalist research-grade observations,US,US,44.531975,-73.24527,2019-04-17T18:06:37.0,SPECIES,engywook21,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2252040364,Marmota monax,iNaturalist research-grade observations,US,CA,48.425073,-71.044671,2019-04-14T14:45:00.0,SPECIES,Julien Piolain,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
2445022471,Marmota monax,iNaturalist research-grade observations,US,CA,45.298715,-75.912756,2019-04-06T14:22:05.0,SPECIES,bizimana,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax
